SalesID,CarModel,CarModel_ID,EmployeeName,Employee_ID,Employee_Address,Employee_CellNumber,Manufacturer,Manufacturer_ID,CustomerName,Customer_ID,Customer_Address,Customer_CellNumber,PaymentMethod,PaymentMethod_ID,SalePrice,SaleDate,CarYear,CarColor,Customer_Email,WarrantyStatus
3819,E-Class,32,Jason Pearson,5,"7113 Griffith Field
North Jessica, ID 05262",001-539-300-3996x896,Mercedes-Benz,7,Daniel Morales,134,"8564 David Streets
North Teresa, MI 80409",001-885-606-4680x689,Cheque,5,72937.44,2020-11-08,2017,Yellow,dana71@example.org,Expired
3820,Model X,43,Danielle Waters,15,"7321 Sharon Spur Suite 444
North Katherine, MT 97359",+1-914-488-0450x3741,Tesla,9,Amy Ferguson,94,"128 Dennis Ranch Apt. 008
Bradshawton, GA 74260",+1-813-286-3154x834,Google Pay,8,67975.3,2023-03-28,2018,Yellow,nmoore@example.org,Expired
3821,CR-V,13,Richard Sharp,10,"16728 Baker Village Apt. 819
Brittanybury, TN 85309",(335)404-4296x425,Honda,3,Dakota Guzman,57,"93843 Hansen Burgs Apt. 959
East Kellytown, NV 17923",761.598.3113x6436,Apple Pay,9,21944.64,2021-03-22,2020,Yellow,jenniferrivera@example.org,Active
3822,E-Class,32,Richard Sharp,10,"5770 Diaz Wells
Schneiderland, MP 30436",001-480-493-8902,Mercedes-Benz,7,Cynthia Castaneda,37,"20642 Clinton Road
South Marie, DE 26639",5598275114,Apple Pay,9,41649.15,2022-03-30,2021,White,laura06@example.org,Active
3823,Edge,10,Latoya Lloyd,8,"11085 Jason Estates
Starktown, CO 55862",(257)231-1074,Ford,2,Carlos Adams,93,"175 Vanessa Track
Brownville, MN 89066",+1-747-775-4875,PayPal,7,84290.98,2023-03-27,2020,White,maldonadodon@example.net,Active
3824,A3,36,Julian Coffey,9,"3504 Meredith Port
East Matthew, KS 69282",254.396.8108,Audi,8,Lisa Wolfe,89,"24461 Taylor Port
Port Victor, VT 85237",(883)470-4884x0033,Cheque,5,70972.2,2020-07-12,2023,Red,eric01@example.org,Expired
3825,Prius,3,Victoria Harris,13,"6814 Jackson Greens Suite 415
Charlesberg, NV 99780",916-808-1362,Toyota,1,Diane Myers,4,"4390 Wood Place
North Alan, RI 81705",652.353.1689,Debit Card,2,46540.03,2020-04-22,2023,Green,hollymanning@example.com,Active
3826,Odyssey,15,Michele Moreno,1,"Unit 8543 Box 6250
DPO AE 02847",001-689-428-7581,Honda,3,Nicole King DVM,101,"761 Sean Villages Apt. 548
East Laurabury, PA 05724",232.777.1764,Cheque,5,30499.27,2021-05-29,2019,Green,justin73@example.com,Active
3827,F-150,6,Kristen Thomas,3,"7673 Hernandez Island
Michaelberg, MH 38599",001-788-507-6045x503,Ford,2,Brandy Rivera,92,"5680 Allen Path Suite 044
Erikmouth, TX 73554",+1-452-479-3370,Credit Card,1,57821.06,2024-08-09,2015,Silver,martinezdrew@example.org,Expired
3828,A4,37,Scott Dougherty,14,"96875 Gentry Groves Suite 711
Frazierland, WI 67007",(503)634-1467,Audi,8,Angelica Shepherd,56,"31511 Sydney Cape
Lake Amandabury, FL 00908",7612922475,PayPal,7,70983.35,2020-04-05,2024,White,tracy57@example.org,Expired
3829,Edge,10,Michele Moreno,1,"61346 Mayer Station
Barneshaven, VI 27603",367.876.9661,Ford,2,Amy King,119,"PSC 2325, Box 2755
APO AE 33339",408-936-8367x3869,Bank Transfer,4,51258.79,2024-02-02,2019,Yellow,pcarroll@example.org,Active
3830,C-Class,31,Jason Pearson,5,"197 Carlos Crossroad
Mccarthybury, VI 05742",+1-732-381-0870x483,Mercedes-Benz,7,Michael Wells,68,"Unit 4868 Box 1980
DPO AE 61777",001-839-623-3328,Debit Card,2,28715.26,2021-10-31,2023,Green,pateladam@example.org,Active
3831,Model Y,44,Jesse Saunders,7,"732 Michelle Villages Suite 168
Lake Brandon, KY 38277",(257)343-9332x124,Tesla,9,Michael Day,5,"2056 Anthony Route
New Keithton, AR 81882",(217)937-1946x24038,Google Pay,8,96288.37,2021-06-11,2017,Blue,ashley05@example.org,Active
3832,Mustang,7,Jesse Saunders,7,"78338 Simmons Plain
East Jennifer, WY 96344",994-564-3965x29860,Ford,2,Lisa Wolfe,89,"00521 Chad Square
Douglasland, GA 80565",272.833.3130,Credit Card,1,20286.75,2022-01-13,2016,Blue,natalie10@example.org,Expired
3833,Prius,3,Kristen Thomas,3,"095 Rebecca Hill Apt. 171
Port Vanessatown, KS 36122",716-227-7063,Toyota,1,Kendra Sutton,28,"17400 Hill Circle
North Jessica, OH 88430",940.485.9419,Credit Card,1,67310.83,2020-01-29,2018,Blue,wilsonmatthew@example.net,Expired
3834,Corolla,1,Bryan Mendoza,2,"USS Gray
FPO AA 96276",315-636-4031x68016,Toyota,1,Christopher Watkins,143,"58629 Flores Way
New Sophiamouth, MP 96476",439.751.3786x5840,Cheque,5,84254.39,2024-05-31,2019,Yellow,landrybarbara@example.org,Expired
3835,Model X,43,Latoya Lloyd,8,"491 Wright Island Apt. 083
Franciscoshire, NJ 64341",001-511-898-4304x1397,Tesla,9,Laura Long,52,"USNS Daniels
FPO AE 12323",(669)884-9964,Debit Card,2,95804.63,2023-02-06,2019,Blue,stacey21@example.org,Expired
3836,E-Class,32,Jesse Saunders,7,"533 Susan Fords
Port Robert, WA 17110",001-745-817-0893x09041,Mercedes-Benz,7,Tim Esparza,45,"USNS Davis
FPO AE 34844",+1-578-971-6997x17014,Cash,3,40310.44,2022-09-12,2023,Green,ramirezcraig@example.com,Active
3837,A4,37,Tanner Hunter,12,"PSC 4469, Box 1689
APO AE 92028",675-860-2849x1927,Audi,8,Barry Berry,41,"6372 Smith Crossroad Apt. 127
Youngport, PW 01779",356.611.2304x17560,Cheque,5,36745.45,2021-10-19,2016,Yellow,timothymay@example.com,Expired
3838,GLC,34,Richard Sharp,10,"1033 Donald Place
Tonyamouth, GA 75975",792-287-2037x3760,Mercedes-Benz,7,Beth Smith,50,"592 Jason Inlet Apt. 480
Port Justinport, MH 61072",+1-442-247-2786x175,Debit Card,2,53024.31,2021-02-02,2023,White,brownsteven@example.net,Expired
3839,3 Series,26,Kristen Thomas,3,"0369 James Viaduct
Josephchester, KS 78383",282-945-4701x85182,BMW,6,Kevin Moore Jr.,103,"39093 House Mountains
Butlerville, OH 64012",001-666-705-9388x07387,Bank Transfer,4,88864.2,2021-04-26,2022,Blue,james54@example.net,Active
3840,Corolla,1,Latoya Lloyd,8,"8698 King Roads Apt. 510
Charlesville, MS 21455",491.990.9980x6147,Toyota,1,Barry Berry,41,"639 Christine Mountains
New Jamesshire, VA 10711",471.239.8476,Cheque,5,52027.17,2020-03-03,2021,Green,mariejohnson@example.org,Active
3841,CR-V,13,Michele Moreno,1,"22939 Amber Skyway
New Ashley, FL 79622",(424)211-0875x2712,Honda,3,Robert Wright,141,"4304 Stacey Summit Apt. 344
West Erika, NE 73836",296-202-4397x616,Bank Transfer,4,52695.15,2022-08-24,2020,Red,raymegan@example.com,Expired
3842,Pilot,14,Jason Pearson,5,"3660 Stevenson Knoll Apt. 841
New Adam, PW 14868",+1-645-931-7659x397,Honda,3,Jeffrey Bowman,21,"75676 Mcfarland Crossroad Apt. 864
Peterstad, WY 00964",001-437-746-7463x1669,Apple Pay,9,38769.0,2023-02-02,2017,Black,johnstonjeanne@example.net,Active
3843,F-150,6,Latoya Lloyd,8,"526 Barnes Heights
Port Michaelmouth, AS 81478",737.483.9310x0223,Ford,2,Tim Esparza,45,"674 Anthony Inlet Suite 822
Adammouth, NE 03641",+1-813-876-4597x41307,Apple Pay,9,80691.72,2022-03-20,2015,Silver,vknight@example.net,Expired
3844,Atlas,49,Victoria Harris,13,"38667 Penny Stream Suite 433
Manningberg, RI 20242",591-488-2458,Volkswagen,10,Diane Myers,4,"05038 Wells Spurs
Lake Davidchester, WY 68892",(976)535-5904,Cryptocurrency,6,66278.72,2024-03-20,2016,Red,hernandezdavid@example.com,Active
3845,Explorer,8,Jason Pearson,5,"54240 John Burg Apt. 731
Bassport, MH 20539",+1-450-279-9749x536,Ford,2,Michael Jackson,81,"251 King Junctions
Averychester, DE 07344",+1-202-204-9958x495,Apple Pay,9,35990.76,2022-09-27,2020,Silver,djohnson@example.org,Expired
3846,Golf,45,Danielle Waters,15,"63517 Shelly Tunnel Apt. 665
Scottshire, NM 49340",(727)898-0502x8027,Volkswagen,10,James Vazquez,48,"93503 Anderson Village
Lindastad, PR 70202",6583493823,Google Pay,8,89932.26,2021-12-06,2017,Red,allisonjackson@example.net,Active
3847,A3,36,Victoria Harris,13,"90981 David Viaduct Suite 017
East Jason, PR 35354",(613)643-5501x008,Audi,8,Michelle Marsh,14,"1447 Keller View
Lake Christina, MT 26331",522.456.0111x784,Cheque,5,77713.81,2020-02-06,2017,White,freemantheresa@example.org,Active
3848,Atlas,49,Danielle Cochran,11,"84176 Herrera Circles
East Michaelhaven, GA 98371",641.981.4251x96520,Volkswagen,10,Matthew Palmer,90,"6285 Horne Ridges Suite 132
Harrisfurt, AK 10975",001-997-579-8987,Cash,3,79539.42,2020-01-02,2023,Green,cmiller@example.net,Expired
3849,Odyssey,15,Jacqueline Thompson,6,"9732 John Knoll Apt. 597
East Rachelmouth, OR 83594",8038332544,Honda,3,Aaron Cantrell,12,"7751 Mark Flat Suite 839
Samanthamouth, VI 43594",001-400-209-9876x316,Cheque,5,36076.26,2022-03-05,2016,Yellow,westscott@example.net,Expired
3850,Accord,12,Jason Pearson,5,"87492 Ballard Summit Suite 206
South Kathymouth, RI 98024",556-403-6505,Honda,3,Amanda Gonzalez,75,"16537 Sarah Plaza
Taylorstad, KY 27228",286.873.8011x18767,Cryptocurrency,6,40439.75,2023-02-04,2020,Blue,loganian@example.org,Expired
3851,Pilot,14,Julian Coffey,9,"5197 Pruitt Lane Suite 580
Hubbardburgh, MA 76579",403-329-3442x9386,Honda,3,Jennifer Walls,16,"000 Hernandez Mountains
South Kennethchester, NY 62371",+1-891-533-4323x96600,Credit Card,1,34796.41,2020-03-25,2018,Blue,meganwilson@example.net,Active
3852,Accord,12,Latoya Lloyd,8,"0648 Wilson Pass
Bradleyborough, ME 86310",7615938850,Honda,3,Anna Lamb,7,"4802 Katie Extension
Melissaton, MN 29791",(572)976-9787x0180,PayPal,7,98115.27,2021-02-27,2024,Blue,smithcourtney@example.org,Active
3853,Malibu,17,Tanner Hunter,12,"71517 John Run Apt. 811
Graybury, NH 27644",001-826-250-1914x099,Chevrolet,4,Tina Hardy,58,"93302 Brenda Spurs Apt. 842
Johnburgh, DE 24587",(591)872-7356,Credit Card,1,73252.57,2023-05-03,2021,Silver,nathaniel93@example.com,Expired
3854,Jetta,46,Danielle Cochran,11,"32202 Richardson Park
Brownton, CA 20991",001-845-628-7618x01885,Volkswagen,10,Nathan Gonzalez,54,"164 Young Path Apt. 619
Lake Sandra, MI 53828",001-683-347-6929x2206,Cash,3,77450.2,2024-08-05,2015,Red,michelle50@example.com,Expired
3855,Civic,11,Scott Dougherty,14,"32443 Sullivan Wells Suite 095
Millston, WV 64544",865.421.9364,Honda,3,Philip Mata,42,"93467 Dana Wells
Robertsonmouth, CO 47734",418-839-5997,Cheque,5,79472.51,2022-08-11,2024,White,marissawalker@example.net,Active
3856,M3,30,Jesse Saunders,7,"Unit 2201 Box 2112
DPO AP 37274",873-373-9890,BMW,6,Kevin Moore Jr.,103,"66876 David Hills Suite 039
East Jeremiahmouth, KY 53006",972.923.3170,Debit Card,2,31064.97,2023-07-14,2017,Red,justin37@example.com,Expired
3857,Impala,19,Julian Coffey,9,"689 Michael Estates
North Jennifer, NE 85079",8455255055,Chevrolet,4,Shannon Miller,29,"5695 Donna Isle Suite 113
North Darrellmouth, VI 54967",+1-333-264-8159x29570,Cash,3,43762.26,2020-09-13,2021,Yellow,malonebobby@example.org,Active
3858,Maxima,25,Jason Pearson,5,"04715 Susan Motorway
Annettefurt, AZ 27705",+1-484-844-8328x69360,Nissan,5,Nancy Rosales,102,"54135 Smith Mountains
Andrewhaven, PA 02917",547-885-9560x527,Credit Card,1,24975.37,2024-04-01,2023,Yellow,malexander@example.com,Active
3859,5 Series,27,Latoya Lloyd,8,"Unit 1661 Box 5578
DPO AP 44794",617-375-8679,BMW,6,Judy Reid,96,"72545 Kathryn Point
Poolemouth, AS 97804",+1-653-830-7984x66015,Apple Pay,9,23809.11,2022-04-29,2020,White,brandon80@example.org,Expired
3860,Highlander,4,Kristen Thomas,3,"PSC 5250, Box 3563
APO AA 17127",280-265-5624x4991,Toyota,1,Beth Smith,50,"5496 Jay Alley Apt. 655
Adamsside, FM 18648",670-578-8784x5870,Credit Card,1,64263.87,2022-03-26,2021,Green,mccluremegan@example.org,Expired
3861,M3,30,Danielle Cochran,11,"29713 Cochran Flats Suite 959
Fosterside, GA 65211",+1-813-592-8585x18387,BMW,6,Kendra Sutton,28,"101 Tammy Prairie
East Stevenview, AR 97042",5367705276,Bank Transfer,4,81620.8,2020-06-13,2020,Red,bsimpson@example.net,Active
3862,Impala,19,Danielle Cochran,11,"77125 Green Ways Apt. 953
Gregoryshire, NH 48530",668-433-1828,Chevrolet,4,Kevin Moore Jr.,103,"783 Benjamin Landing Suite 575
Bradleyside, WY 12160",314-476-4442x54454,PayPal,7,77458.46,2020-08-06,2023,Green,selliott@example.net,Active
3863,Highlander,4,Bryan Mendoza,2,"67651 Harris Light Apt. 651
South Carol, WY 96407",001-979-806-0237,Toyota,1,Rachel Johnston,6,"PSC 1762, Box 5883
APO AP 06898",+1-936-966-9718,Cash,3,37146.37,2021-07-20,2024,Red,sonyadavis@example.net,Expired
3864,GLC,34,Danielle Waters,15,"2957 Velasquez Island Apt. 176
East Nathan, TN 46480",(968)289-6117x61423,Mercedes-Benz,7,Gina Zimmerman,121,"4451 Torres Port Apt. 192
Evelynmouth, CT 83618",573-226-1718,Gift Card,10,58069.56,2021-04-23,2017,Red,samuel04@example.com,Expired
3865,Malibu,17,Richard Sharp,10,"4796 Brian Isle
Omarport, PR 86230",326.456.0870x2998,Chevrolet,4,Seth Hood,24,"6423 Dylan Wells Suite 027
Ashleyland, AS 02589",001-312-214-5139x43228,Cheque,5,96567.33,2020-09-28,2023,Red,agraham@example.net,Active
3866,M3,30,Rebecca Neal,4,"4216 Nichols Ways
Port Sarah, WV 97477",663-849-4267x563,BMW,6,Daniel Ramos,9,"4543 Zachary Valleys Apt. 292
Arnoldview, KS 63751",472-858-8384x31007,Apple Pay,9,83658.88,2024-06-01,2024,Yellow,fcase@example.net,Expired
3867,Sentra,22,Danielle Cochran,11,"6392 Lambert Vista
Port Pamelashire, VI 54822",(323)941-6697x974,Nissan,5,Brandon Reyes,149,"3081 Sean Dam Apt. 156
Hallshire, ND 71488",+1-268-761-8255x798,Cash,3,57679.72,2022-08-09,2017,White,warrendavid@example.com,Expired
3868,Mustang,7,Victoria Harris,13,"5729 George Islands
New Michael, PA 95299",3044036155,Ford,2,Arthur Mitchell,11,"80005 Julie Station
Port Angela, PR 14472",931-363-9037x2948,Apple Pay,9,69537.21,2024-01-25,2023,Blue,vthornton@example.com,Active
3869,Maxima,25,Richard Sharp,10,"19087 Martin Burgs
Bautistatown, SD 83413",247.890.6824,Nissan,5,John Alexander,145,"264 Alison Summit
Griffinport, WI 85486",(494)528-8673x611,Credit Card,1,80578.75,2021-03-10,2024,White,gerald17@example.org,Active
3870,Sentra,22,Jacqueline Thompson,6,"060 Hester Ports Apt. 347
Morrisonside, TX 58054",001-380-819-7604x3205,Nissan,5,Laura Wiley,10,"2040 Cynthia River
East Meghanport, KY 38624",001-302-530-5056x87058,Gift Card,10,32087.16,2022-11-03,2022,Silver,pateltracy@example.org,Expired
3871,A4,37,Michele Moreno,1,"30041 Dawn Keys Apt. 089
Youngstad, NM 11616",498-440-3723,Audi,8,Laura Long,52,"67519 Joshua Park Apt. 579
Jenniferburgh, PA 16186",(494)786-0294x42698,Google Pay,8,80565.44,2020-11-05,2016,White,collinburgess@example.com,Expired
3872,X5,28,Victoria Harris,13,"74428 Alicia Rapids
Karlabury, WV 61608",001-775-779-0195x12109,BMW,6,Nathan Gonzalez,54,"2228 Amber Haven Apt. 108
Baldwinburgh, LA 74071",655-868-0011,Cheque,5,67239.72,2023-10-09,2016,White,jennifer87@example.com,Expired
3873,Jetta,46,Danielle Cochran,11,"6775 Rose Isle
Thomashaven, PW 23402",715.873.1261,Volkswagen,10,Lisa Wolfe,89,"0402 Hughes Lights
Chapmantown, AK 24332",(246)315-9051,Cryptocurrency,6,71402.67,2021-04-11,2024,Yellow,martinlinda@example.com,Active
3874,3 Series,26,Julian Coffey,9,"71819 Roth Plaza Suite 385
Crystaltown, VI 57640",652.457.5961x1426,BMW,6,Katie Hanson,120,"132 Bell Villages
New Meganview, AK 23901",(311)339-7855x1871,PayPal,7,61619.33,2023-04-05,2018,Yellow,wwilson@example.net,Expired
3875,Camry,2,Tanner Hunter,12,"3936 Hannah Turnpike
Heathermouth, TN 01724",+1-266-546-3428x31462,Toyota,1,Jasmine Boyer,51,"15451 Vincent Ways
Herringshire, KY 39434",241-683-0552,Bank Transfer,4,71602.97,2021-12-18,2017,Green,achang@example.com,Expired
3876,Escape,9,Scott Dougherty,14,"Unit 1250 Box 7273
DPO AE 08672",9669311435,Ford,2,Haley Kemp,8,"8432 Patricia Burg
Lake Karenview, MO 92595",(257)819-3056x259,Credit Card,1,21011.08,2020-08-04,2015,Yellow,twiley@example.net,Expired
3877,Accord,12,Scott Dougherty,14,"51647 Stacey Manors Apt. 566
East Erik, WV 47859",+1-785-307-3958x164,Honda,3,Kendra Sutton,28,"897 Steven Drive
East Willie, MN 36076",001-670-986-9917x65153,Credit Card,1,23135.18,2024-04-01,2023,Black,billyclayton@example.com,Active
3878,Prius,3,Scott Dougherty,14,"713 Malik Motorway Apt. 292
Jennifermouth, ME 03085",956-648-1798,Toyota,1,Craig Sandoval,25,"USNV Davis
FPO AP 42714",001-788-723-7576x506,Cryptocurrency,6,95649.63,2024-02-23,2017,Yellow,smithjoan@example.net,Active
3879,Rogue,23,Danielle Cochran,11,"PSC 4187, Box 4974
APO AA 86958",351.265.5404x51246,Nissan,5,Laura Wiley,10,"78452 Molly Junction
West Cynthia, WI 65055",501.663.0098x752,Cash,3,41437.78,2021-09-05,2021,Yellow,turneredward@example.net,Expired
3880,Altima,21,Richard Sharp,10,"101 Brian Neck
New Danielfurt, OH 13115",+1-955-747-1105x1300,Nissan,5,Virginia Huff,97,"5687 Amanda Greens Suite 847
Morrisbury, CT 74907",(437)582-5711x84614,Bank Transfer,4,44598.62,2020-11-20,2020,Red,lyonsjacob@example.org,Expired
3881,F-150,6,Rebecca Neal,4,"3129 Ramirez Mountains
Allenhaven, KY 69511",5785648620,Ford,2,Robert Wright,141,"01691 Amber Underpass
Grayland, MO 52153",245-958-6776x093,Bank Transfer,4,87923.73,2022-02-01,2022,Red,michaeltaylor@example.net,Active
3882,Mustang,7,Michele Moreno,1,"1077 Moon Islands
Lake Jacquelineshire, AS 24405",(287)523-1372x0204,Ford,2,Michael Wells,68,"269 Williams Valleys Suite 094
North Kristinatown, VI 82768",(318)604-3202x8648,Google Pay,8,94163.82,2022-12-13,2017,Silver,antonio87@example.org,Expired
3883,RAV4,5,Bryan Mendoza,2,"0463 Webb Bypass
Rayhaven, MP 23869",505.810.4962,Toyota,1,James Vazquez,48,"Unit 1748 Box 5923
DPO AE 39537",587.358.4270,Gift Card,10,76438.64,2020-06-18,2022,Blue,vbrown@example.com,Active
3884,Accord,12,Kristen Thomas,3,"PSC 0026, Box 6393
APO AP 27089",705-907-9919x89680,Honda,3,Samantha Trevino,148,"441 Morris Track
New Kristinamouth, MA 38126",(474)954-6858,Gift Card,10,47433.13,2024-01-22,2020,Silver,ityler@example.net,Expired
3885,Impala,19,Danielle Cochran,11,"9580 Michael Greens
South Garrettchester, FM 42588",825-863-8062x7766,Chevrolet,4,Judy Reid,96,"5603 Andrew Cape Suite 866
Markshire, IL 99782",859-398-0701,Cheque,5,78741.14,2020-10-28,2019,White,hudsonlarry@example.net,Active
3886,Tiguan,48,Jason Pearson,5,"PSC 2695, Box 0129
APO AE 85230",(490)268-4835,Volkswagen,10,Dawn Harris,34,"768 Troy Hills Suite 981
South Donaldton, AR 06020",+1-779-676-1941x2001,Cheque,5,34623.35,2020-08-10,2019,Yellow,micheal33@example.net,Active
3887,Camry,2,Danielle Cochran,11,"0510 Steve Mills
East Jennifer, NM 66174",3262057847,Toyota,1,Eric Hernandez,13,"34410 Michael Cliffs
Wilsonshire, IL 00877",+1-647-710-7863x870,PayPal,7,68013.37,2021-11-19,2024,Red,ruizlaura@example.com,Active
3888,Atlas,49,Richard Sharp,10,"055 Marsh Turnpike
Heatherton, GU 11527",001-521-482-4248x07691,Volkswagen,10,Haley Kemp,8,"PSC 1279, Box 7476
APO AP 02512",001-677-509-5032x70503,Cheque,5,78126.18,2024-03-26,2024,Red,jeremypeterson@example.com,Expired
3889,Highlander,4,Danielle Waters,15,"30300 Ashley Road
Chavezshire, IL 43793",(602)491-6397,Toyota,1,Andrea Mendez,114,"48250 Christine Brook Suite 804
Matthewberg, ME 34254",001-927-443-8314,Cheque,5,36718.86,2023-05-27,2021,Yellow,zacharycastillo@example.com,Active
3890,Tiguan,48,Julian Coffey,9,"380 Stephanie Springs Suite 064
East Jason, HI 38354",312.650.9486x72447,Volkswagen,10,Isabel King,76,"266 Berry Ville Suite 926
Taylorfort, DE 38028",(812)678-3888,PayPal,7,57237.4,2024-05-09,2023,Red,kbrown@example.com,Expired
3891,GLA,33,Jacqueline Thompson,6,"80834 Veronica Divide
New Paul, VT 86806",+1-639-671-1491,Mercedes-Benz,7,Terry Ellis,87,"PSC 4516, Box 2615
APO AA 20753",001-653-811-5866x0765,Cash,3,32182.33,2023-04-23,2019,Yellow,susanreid@example.org,Expired
3892,Sentra,22,Danielle Waters,15,"3322 Edward Burgs Suite 779
North Omarmouth, VT 67864",(546)544-0039,Nissan,5,Sean Gonzalez,67,"82894 Obrien Harbor Apt. 607
South Matthewberg, KY 28049",001-759-815-1703x552,Bank Transfer,4,38316.41,2023-10-13,2022,Silver,williamsondonna@example.org,Active
3893,Maxima,25,Scott Dougherty,14,"92523 Mercedes Lake Apt. 078
West William, MN 65377",(470)626-5107,Nissan,5,Mark George,61,"45465 Isaac Fields
Carterberg, NE 74584",+1-507-813-3951,Debit Card,2,63693.6,2021-04-27,2020,Red,howardjonathan@example.com,Expired
3894,Pilot,14,Bryan Mendoza,2,"PSC 0736, Box 0925
APO AA 50258",(810)321-3977x5345,Honda,3,Michelle Moreno,23,"9298 Campos Mall Suite 172
Ruizberg, VA 30123",001-512-411-3953x462,Cash,3,84258.8,2020-10-27,2022,Green,oneilltiffany@example.org,Active
3895,Mustang,7,Jacqueline Thompson,6,"Unit 5369 Box 2139
DPO AP 53459",469-756-1587x976,Ford,2,Rachel Johnston,6,"94757 Michele Ridge Apt. 804
Lake Amychester, NM 26574",288-677-2455x7096,Cash,3,38661.72,2023-07-20,2023,Yellow,sandradixon@example.com,Expired
3896,Equinox,18,Tanner Hunter,12,"707 Patel Parks Suite 494
North Barbaraberg, MA 07820",975.613.8360,Chevrolet,4,Timothy Thompson,73,"149 Wagner Orchard Apt. 316
South John, NV 37042",564-444-0765x39215,Apple Pay,9,20682.23,2023-01-03,2023,Blue,stacey55@example.com,Expired
3897,Mustang,7,Kristen Thomas,3,"3178 Alvarez Port
North Whitneybury, VA 88877",+1-930-640-3516x13149,Ford,2,Diane Myers,4,"8024 Michelle Court Apt. 329
Davidborough, DE 99853",+1-475-842-5309x891,Debit Card,2,81999.12,2020-05-22,2022,White,gallowaygerald@example.org,Active
3898,5 Series,27,Danielle Cochran,11,"91679 Butler Fords Suite 976
Randolphburgh, MN 26496",2833535528,BMW,6,Michelle Moreno,23,"8530 Smith Road Apt. 677
Smithville, FM 86609",(513)464-6840,Google Pay,8,48759.56,2023-05-12,2017,Red,jessicacox@example.com,Expired
3899,Impala,19,Scott Dougherty,14,"9411 Harris Cape Apt. 467
Manuelview, NH 42822",+1-478-601-7678,Chevrolet,4,Tricia Harris,129,"533 Cunningham Street Suite 702
North Kenneth, VI 76916",+1-442-992-6798x5683,Google Pay,8,54930.0,2020-10-22,2018,White,kristingarcia@example.com,Expired
3900,X3,29,Jason Pearson,5,"52092 Brandi Street
Evansmouth, FL 28187",001-794-432-6689x59659,BMW,6,Jacqueline Brown MD,47,"456 Orozco Streets Apt. 613
Thompsonshire, NY 18721",468-860-7975,Google Pay,8,82517.63,2022-12-26,2019,Silver,aaron02@example.com,Expired
3901,Equinox,18,Latoya Lloyd,8,"23159 Jack Trail
South Kimberlyburgh, TX 21437",210.544.0655,Chevrolet,4,Nathan Gonzalez,54,"448 Lisa Road Apt. 914
Teresaville, DC 78442",454.515.4698,Google Pay,8,82742.54,2021-11-30,2021,Yellow,christopherberger@example.net,Expired
3902,Civic,11,Victoria Harris,13,"680 Martinez Place
Randallfurt, DC 14064",325-922-6604x465,Honda,3,Dana Davis,127,"480 Taylor Port
Kentshire, MH 42721",(992)487-0701x380,Google Pay,8,22641.75,2020-12-19,2018,Yellow,timothy63@example.com,Expired
3903,Malibu,17,Scott Dougherty,14,"5036 Jack Street
Potterbury, NE 30184",685.515.1579x9252,Chevrolet,4,Brandon Reyes,149,"7769 Hall Mall
Griffithbury, MD 85356",966-676-3096x2803,Google Pay,8,30953.66,2024-05-02,2018,Silver,mjensen@example.org,Active
3904,5 Series,27,Michele Moreno,1,"457 Perkins Junction
Tylershire, MO 17620",+1-281-296-3353x861,BMW,6,Carlos Adams,93,"017 Claire Ways Suite 522
Troyville, OK 26066",761-416-8255,Cash,3,56943.84,2020-06-15,2015,White,brian72@example.net,Active
3905,Equinox,18,Jacqueline Thompson,6,"816 Mendez Turnpike
Angelaborough, OR 57579",(396)501-8639,Chevrolet,4,Alex Erickson,138,"8056 Charles Fork Suite 304
Lindatown, GA 18893",001-757-525-6377x87593,Bank Transfer,4,47811.67,2021-12-06,2020,Black,ndavies@example.com,Expired
3906,M3,30,Rebecca Neal,4,"14070 Tracy Wall
Danielfurt, KY 79292",844.814.4469x621,BMW,6,Michelle Moreno,23,"536 Young Inlet
Estradafurt, AR 16455",001-262-674-3021,Bank Transfer,4,98488.6,2021-09-08,2019,Green,simsmichael@example.net,Expired
3907,Silverado,16,Jesse Saunders,7,"70745 Donna Trace
Lake Ashley, MA 72845",+1-787-682-3035,Chevrolet,4,Carolyn Hampton,64,"00203 Joshua Way Suite 880
Port Shawn, IA 81431",700.936.7438,Bank Transfer,4,24684.9,2020-05-17,2018,Blue,doughertyrobert@example.org,Expired
3908,Tiguan,48,Richard Sharp,10,"76608 Fuller Drive
New Brendafort, IN 53942",5325395255,Volkswagen,10,Keith Thompson,104,"1030 Brown Haven
Ryanland, HI 25020",001-359-918-7321x14197,Cheque,5,88911.16,2023-11-10,2018,Green,connor64@example.net,Active
3909,Murano,24,Danielle Waters,15,"344 Jones Spur Apt. 447
Curtisport, HI 46228",735.617.7951x879,Nissan,5,Samantha Novak,125,"669 Joyce Harbor Suite 383
Fryborough, VT 64942",001-405-799-9019,Apple Pay,9,79869.53,2022-03-09,2017,Black,rebecca93@example.org,Expired
3910,Impala,19,Latoya Lloyd,8,"7501 Wade Summit
Christinehaven, ND 77173",351.415.7837x303,Chevrolet,4,Stephanie Smith,43,"9485 Bailey Fields Apt. 376
North Joyce, TN 90551",693.319.4605,PayPal,7,87827.3,2022-12-09,2023,Silver,mitchelleric@example.com,Active
