SalesID,CarModel,CarModel_ID,EmployeeName,Employee_ID,Employee_Address,Employee_CellNumber,Manufacturer,Manufacturer_ID,CustomerName,Customer_ID,Customer_Address,Customer_CellNumber,PaymentMethod,PaymentMethod_ID,SalePrice,SaleDate,CarYear,CarColor,Customer_Email,WarrantyStatus
1748,A3,36,Leslie Thomas,14,"PSC 0680, Box 5907
APO AA 25262",001-451-224-3578,Audi,8,Brian Henderson,109,"57051 Nguyen Light Suite 995
Ellisonton, MA 53773",+1-707-315-4221,Apple Pay,9,27747.44,2021-06-18,2022,Red,andrewmathis@example.org,Expired
1749,S-Class,35,Lori Cooper,12,"7673 Cindy Branch
North Jesus, GU 76439",001-373-387-8297,Mercedes-Benz,7,Jason Hendricks,60,"3522 Darius Mountains Suite 051
Robertport, AL 39282",895.508.0498,Credit Card,1,86803.69,2024-09-29,2018,Blue,hwright@example.net,Active
1750,Equinox,18,Leslie Thomas,14,"027 Timothy Expressway Apt. 474
Lake Laura, MN 06209",(204)361-8336,Chevrolet,4,Jonathan Crane,20,"464 Hubbard Prairie
Palmertown, NC 08115",323.333.4197,Cheque,5,84684.77,2023-07-29,2018,White,john69@example.com,Expired
1751,Pilot,14,Lori Cooper,12,"04829 Lopez Estates
East Marcus, ND 92868",260.806.8099x960,Honda,3,Stephanie Smith,140,"4916 Sheila Viaduct
Kingfort, VA 84222",001-561-568-2050x5683,Gift Card,10,24045.4,2022-08-09,2022,White,maxwellhernandez@example.net,Active
1752,Camry,2,Sean Cummings,11,"889 Wendy Fort
Natashafurt, ME 23729",994-874-9130,Toyota,1,Dylan Ross,57,"1081 Morrow Ports
Lisafort, AK 25174",(655)839-6204,Google Pay,8,93435.85,2020-07-08,2022,Red,jimmy85@example.org,Active
1753,F-150,6,Danielle Smith,3,"5350 Nguyen Plaza
East Robertborough, TN 36755",519.754.7525x232,Ford,2,Bradley Norton,91,"3628 Melissa Ranch Apt. 089
Rebeccafurt, NJ 33289",001-987-259-3387x49147,Google Pay,8,36021.86,2024-07-08,2018,Green,armstrongkenneth@example.com,Active
1754,Tiguan,48,John Pham,15,"599 Mary Light Apt. 019
Markbury, NV 86088",3399678583,Volkswagen,10,Brian Boyd,139,"8314 Jennifer Lodge
Port Jennamouth, WV 87615",(367)850-6939,Debit Card,2,48498.98,2024-09-07,2018,Silver,vanessabaldwin@example.net,Active
1755,Malibu,17,Amy Walter,5,"19444 Sharon Shores Suite 244
Jacksonfort, NV 98251",001-217-526-6350x322,Chevrolet,4,Adrienne Kelley,144,"81998 Michelle Orchard
Teresabury, VT 96932",939-882-1319,Debit Card,2,22056.66,2023-10-11,2015,Green,williamsmarvin@example.com,Expired
1756,GLA,33,Craig Anderson,13,"3629 Jennifer Route
Kristinaside, KS 90546",(251)290-2376x59125,Mercedes-Benz,7,Kari Johnson,129,"86695 Hernandez Forest
Port Jennifer, PW 11252",001-555-231-4152x4842,Credit Card,1,96361.92,2021-05-22,2024,Silver,jaydaniels@example.org,Active
1757,Golf,45,John Pham,15,"45805 Melendez Trafficway
Port Sergio, NY 96998",+1-651-991-2381x63584,Volkswagen,10,Jon Watson,50,"51116 Banks Lights
West Mirandashire, IN 12467",5103235537,Cryptocurrency,6,39526.2,2020-09-12,2016,Green,amandahess@example.com,Expired
1758,Golf,45,April Lopez,6,"45672 Adams Brooks Suite 375
East Mary, WI 59981",001-614-514-8981x148,Volkswagen,10,Mitchell Wallace,77,"9052 Delgado Glen
New Allisonstad, MD 26547",373.967.4018,PayPal,7,69687.62,2021-01-26,2024,Yellow,michael14@example.com,Expired
1759,Corolla,1,Alan Smith,9,"14560 Page Path
Houseview, NE 48102",(797)973-8709x502,Toyota,1,Ryan Johnson,117,"29046 Cannon Square Suite 731
North Andrea, NY 18861",426.279.4957,Gift Card,10,93123.29,2022-04-26,2022,Green,kingdiane@example.net,Active
1760,Golf,45,Danielle Smith,3,"191 Turner Glen
Connerport, AZ 52812",381.579.1020x188,Volkswagen,10,Connor Kramer,89,"5814 Christopher Crescent
Rittermouth, CA 75572",599.253.3189x78705,Google Pay,8,36710.27,2022-03-12,2022,Silver,lawrence10@example.net,Active
1761,Explorer,8,April Lopez,6,"5552 Kendra Stream
Lake Ryan, MO 16682",700-544-0547,Ford,2,Brian Garcia,138,"003 Sandra Expressway
Clarkland, MN 91680",001-833-621-5719,Cryptocurrency,6,64598.95,2024-07-05,2020,Black,edorsey@example.com,Active
1762,A3,36,Leslie Thomas,14,"83309 Williams Heights
Port Sandyview, NM 66101",+1-906-639-6466x244,Audi,8,Jonathan Crane,20,"0774 John Pike Apt. 851
West Katrinaborough, PW 82760",900-642-9226,Bank Transfer,4,95783.66,2020-03-27,2023,Blue,crawfordjames@example.net,Active
1763,X5,28,Lori Cooper,12,"728 Anthony Hills Suite 885
Lake Kevin, IL 29532",(313)256-0970x48751,BMW,6,Kimberly Hale,12,"PSC 0096, Box 5788
APO AE 36361",(326)230-0360x7377,Google Pay,8,24365.53,2021-06-29,2017,Red,devinbarrett@example.net,Active
1764,Explorer,8,John Pham,15,"54732 Jeffrey Neck Apt. 225
Yeseniashire, GU 92408",001-220-894-8873x09287,Ford,2,Derek Norris,94,"82403 Donna Estate Apt. 155
Port Richard, WV 86253",999.369.7713,PayPal,7,78824.91,2023-12-06,2021,Black,mitchellwright@example.org,Expired
1765,Murano,24,Stephen Bradley,1,"3031 Audrey Plain
Morganfort, SD 50634",6847801197,Nissan,5,Janet Simon,52,"57714 Krystal Lights
Port Lindachester, NV 15423",+1-428-832-6590,Google Pay,8,61055.5,2021-12-29,2019,Blue,xrivera@example.net,Expired
1766,X5,28,Leslie Thomas,14,"3085 Blanchard Plain
West Jeffreyfurt, OR 45587",247.686.2277,BMW,6,Robert Daniels,25,"6528 Peterson Port Apt. 877
Port Morgan, TN 65662",001-754-960-6819,Gift Card,10,37800.29,2024-08-18,2019,Silver,yellis@example.org,Expired
1767,Camry,2,John Pham,15,"9937 Kristin River
East Lynnchester, NH 58769",+1-804-467-0721,Toyota,1,Donald Jimenez,85,"83422 Joseph Brook
Jasonmouth, VT 90718",996.262.7610x978,Cheque,5,48192.95,2020-01-07,2016,Black,deanna65@example.com,Expired
1768,Accord,12,Brianna Ross,10,"003 Banks Locks
Ericmouth, SC 65834",398.438.6330x543,Honda,3,Linda Jensen,118,"3127 Goodman Key Apt. 500
South Dawnfurt, NE 00909",+1-417-271-5720,PayPal,7,77997.27,2023-01-24,2017,Silver,williammoore@example.com,Active
1769,Model X,43,Lori Cooper,12,"2241 Roberts Forks
South Rebeccaview, MP 34244",503.584.7207x0878,Tesla,9,Mitchell Wallace,77,"0537 Brandon Road
Katiefurt, RI 69690",558-748-6927,Apple Pay,9,37107.44,2022-07-13,2016,Silver,keith43@example.com,Expired
1770,C-Class,31,Danielle Smith,3,"PSC 6369, Box 7203
APO AE 64399",9887583117,Mercedes-Benz,7,Curtis Le,76,"684 Freeman Plaza Suite 920
Jamesview, VA 78834",854.498.0989,Gift Card,10,78544.04,2021-08-07,2016,Black,kjohnson@example.org,Expired
1771,Jetta,46,John Pham,15,"603 Eugene Pike
Littleberg, MO 70768",(645)833-3971,Volkswagen,10,James Thomas,111,"Unit 6459 Box 3896
DPO AA 61771",001-212-611-7666x532,Cryptocurrency,6,88117.85,2021-07-24,2022,Green,sandersrita@example.com,Active
1772,E-Class,32,Stephen Bradley,1,"817 Catherine Freeway Apt. 853
Glennhaven, NH 89033",001-449-255-4859x8696,Mercedes-Benz,7,Kelly Arroyo,103,"USNV Mills
FPO AA 82653",001-316-939-4051x3301,Credit Card,1,63924.57,2021-10-07,2018,Blue,aoneill@example.com,Active
1773,M3,30,Alan Smith,9,"13943 Miller Wall Suite 646
Staceychester, NV 32220",(967)204-5423x418,BMW,6,Jimmy Wheeler,3,"Unit 3240 Box 4133
DPO AP 90369",4967130870,Debit Card,2,28276.03,2020-07-03,2019,Green,jwoods@example.com,Active
1774,Maxima,25,Leslie Thomas,14,"USNV Mckee
FPO AA 60765",001-330-800-9082x027,Nissan,5,Stephanie Williamson,24,"USS Lopez
FPO AP 05389",857-537-5704,Gift Card,10,92748.02,2022-11-07,2018,Red,lrivera@example.net,Active
1775,Highlander,4,John Smith,7,"2797 Chaney Village
North Ellenmouth, PW 17495",437.686.3645,Toyota,1,Brian Smith,53,"5995 Robert Shore
Jasminebury, MO 14885",+1-767-471-8349,Apple Pay,9,39022.25,2024-04-07,2018,Black,teresablack@example.org,Active
1776,Malibu,17,Cheryl Harrison,2,"871 Johnson Shoals
Port Aaron, AL 65453",318-961-2406x63140,Chevrolet,4,Donald Jimenez,85,"868 Taylor Trace
Joemouth, IA 17483",255-237-2012,Cheque,5,44262.79,2022-10-12,2021,Red,parksusan@example.net,Active
1777,Camry,2,Craig Anderson,13,"578 Brian Valley
Floresberg, WA 64201",6895904470,Toyota,1,Dylan Ross,57,"39863 Shane Crest Suite 855
South Alexandra, AL 56343",001-867-619-6153,Google Pay,8,29814.38,2023-12-20,2016,Green,carlosenglish@example.com,Expired
1778,Q7,40,Sean Cummings,11,"0249 Christopher Circle
West Williammouth, MP 07532",001-488-559-1469x207,Audi,8,Robert Bailey,31,"0867 Eric Fort Suite 695
Joannaport, MH 85145",001-947-650-3755x429,Cryptocurrency,6,31721.39,2021-10-08,2022,Yellow,sandrakelly@example.org,Expired
1779,3 Series,26,John Smith,7,"923 Charles Shore Suite 656
New Annette, WV 20986",510.488.3246x24077,BMW,6,Robert Daniels,25,"7812 Hampton Mews Apt. 400
West Andrea, NH 43948",8037490866,Google Pay,8,34550.87,2023-05-03,2023,White,iwood@example.com,Active
1780,Pilot,14,John Pham,15,"907 Patel Drive
Nguyenmouth, MI 73912",+1-319-707-6235x80358,Honda,3,James Lewis,67,"996 Hernandez Plains Apt. 694
Lake Melissabury, MT 87572",001-375-641-4665x7282,Cryptocurrency,6,51358.94,2024-02-09,2017,Blue,perezandrea@example.org,Active
1781,CR-V,13,Alan Smith,9,"006 Sarah Rapid
Khanburgh, WV 20842",+1-345-415-6988,Honda,3,Janet Simon,52,"824 Hernandez Forks Apt. 222
West Teresa, DE 05748",(694)642-9976,Apple Pay,9,66548.8,2021-03-21,2018,Red,elizabeth45@example.net,Expired
1782,Edge,10,Sean Cummings,11,"935 Jennifer Gardens Suite 820
South John, PR 74684",001-502-961-1337,Ford,2,Taylor Martin,58,"480 Karen Burgs Suite 311
Wardborough, AK 15256",(830)243-9800,Cryptocurrency,6,90374.14,2024-03-16,2024,Black,harrischristopher@example.org,Active
1783,X3,29,Stephen Bradley,1,"6433 Joshua Cape Apt. 217
New Nicolefurt, ME 45669",(472)990-6825,BMW,6,Shannon Cruz,108,"8265 Karen Knoll Apt. 012
New Harryberg, NM 99416",663-856-3757,Gift Card,10,57482.52,2022-09-05,2015,White,raymondalvarez@example.net,Active
1784,Camry,2,Stephen Bradley,1,"61991 Sarah Meadows Suite 549
North David, NE 22494",656-648-6654x364,Toyota,1,Beth Garrett,4,"165 Stacey Divide Suite 265
Port Yvettemouth, AK 09667",412-906-6724x87499,Gift Card,10,70726.63,2020-08-19,2021,Green,rogersbrett@example.org,Active
1785,Golf,45,John Smith,7,"5894 Reyes Springs Apt. 852
East Xavierton, GA 30109",+1-226-685-7890x539,Volkswagen,10,Cynthia Shields,34,"2584 Mary Lodge Apt. 334
West Stephanie, NV 80125",(599)280-4356,Google Pay,8,99237.69,2020-07-26,2018,White,kim02@example.net,Expired
1786,Escape,9,Lori Cooper,12,"1949 Rebecca Trace Suite 931
Markborough, AS 31495",9558738578,Ford,2,James Lewis,67,"144 David Points Apt. 640
West Lisa, MP 94402",+1-403-940-5254,Cash,3,61661.54,2022-03-26,2022,Black,glowe@example.com,Active
1787,CR-V,13,Jamie Alexander,4,"9492 Deanna Port Apt. 428
Port Christophermouth, NE 91001",461-219-4771,Honda,3,Bradley Norton,91,"921 Sherry Avenue Apt. 226
Martineztown, ND 72563",690-617-2352x84585,Credit Card,1,56105.86,2021-08-29,2015,Blue,gregorybaker@example.net,Active
1788,Tiguan,48,Jamie Alexander,4,"Unit 3027 Box 6274
DPO AA 83121",(863)570-6972,Volkswagen,10,Brian Boyd,139,"45810 Maria Drive Suite 070
Williamsonmouth, HI 96021",609-892-3610x1616,Apple Pay,9,33599.11,2024-02-13,2017,Blue,james69@example.org,Expired
1789,Altima,21,Brianna Ross,10,"27628 Good Vista Apt. 308
New Jessica, LA 30362",335-847-6670x31200,Nissan,5,Jennifer Baxter,100,"47963 Wallace Mountains Apt. 328
New Madisontown, WI 39980",+1-272-504-0654x216,Debit Card,2,88190.86,2020-11-14,2019,Red,emmaritter@example.net,Expired
1790,Explorer,8,Craig Anderson,13,"1806 Henry Mountains Suite 725
Port Johnfurt, NY 95576",239-896-7723,Ford,2,Stephanie Williamson,24,"4899 Fernando Meadow
Claytonfort, IN 97728",+1-433-508-0931x1357,Gift Card,10,53727.32,2020-08-15,2020,White,ithompson@example.net,Active
1791,Escape,9,Amy Walter,5,"1874 Hernandez Crossroad
North Amyfurt, SC 05624",4498880838,Ford,2,Kelly Arroyo,103,"71072 Rodgers Spurs
East Stephaniefurt, HI 87387",001-568-854-2980,Apple Pay,9,51493.93,2022-01-14,2019,Yellow,vgross@example.com,Expired
1792,Murano,24,Cheryl Harrison,2,"9071 Liu Coves
Sheilaport, PW 98139",+1-283-575-6548x34817,Nissan,5,Kimberly Hale,12,"925 Schmidt River Suite 227
Port Jacobside, TX 40474",8953748602,Gift Card,10,29094.43,2023-09-03,2024,Black,christopher66@example.net,Active
1793,Traverse,20,Jamie Alexander,4,"204 Melissa Squares
East Allison, SD 01978",001-672-520-9238x22062,Chevrolet,4,Robert Daniels,25,"8554 Tommy Summit
North Carrie, IA 72219",(346)202-5160x51715,Credit Card,1,86120.11,2020-12-23,2019,White,lyonssteven@example.net,Active
1794,5 Series,27,Alan Smith,9,"USNV Rhodes
FPO AE 58557",+1-939-716-4114x345,BMW,6,Crystal Conner,119,"5559 Robinson Creek
North William, HI 83555",+1-952-750-5732,PayPal,7,95307.28,2023-02-17,2018,Silver,john64@example.com,Active
1795,Golf,45,John Smith,7,"85925 Gregory Mountains
West Allen, VT 61842",001-289-881-1910x9676,Volkswagen,10,Ryan Johnson,117,"246 Petersen Junctions
Thomasberg, RI 34541",+1-998-207-3531x0955,PayPal,7,95054.67,2021-06-12,2017,White,hernandezgary@example.org,Active
1796,X3,29,Craig Anderson,13,"23746 James Tunnel Apt. 608
Mariemouth, MI 30320",608.347.7857x06547,BMW,6,Anna Lopez,106,"3791 Robert Bridge
Lake Williamburgh, IN 50564",321-546-1928x62930,Google Pay,8,32562.18,2020-02-03,2017,Red,rebeccawillis@example.net,Expired
1797,Pilot,14,Craig Anderson,13,"37547 Miller Forks
Jacobhaven, MH 45058",948.820.8751x55822,Honda,3,Emily Gonzales,126,"6642 Gary Viaduct Apt. 375
Lake Jennifer, UT 51690",7007280090,Apple Pay,9,89878.36,2024-08-24,2024,Blue,brockzachary@example.com,Active
1798,Golf,45,April Lopez,6,"USS Nguyen
FPO AE 31857",001-666-903-0644x7027,Volkswagen,10,Joy Dixon,124,"166 Duran Locks Suite 823
North Tinaberg, AK 91749",485-813-5030,Apple Pay,9,35533.21,2020-05-23,2019,Silver,eric65@example.com,Expired
1799,Model Y,44,Amy Walter,5,"31668 Church Overpass Suite 972
Port Marcside, MN 85119",603-832-7883x8627,Tesla,9,James Orozco,116,"983 Johnny Fords
Johnmouth, VT 55057",+1-651-738-9655x50629,PayPal,7,46781.7,2023-06-09,2023,Black,edward65@example.net,Active
1800,X3,29,Craig Anderson,13,"USNS Anderson
FPO AE 06299",380-507-7361x0463,BMW,6,Robert Daniels,25,"73672 Andrew Knoll Suite 193
Teresaborough, PW 47335",366.322.1364x4790,Google Pay,8,28679.66,2022-02-27,2015,Yellow,michaeldickson@example.org,Active
1801,Highlander,4,John Pham,15,"78128 Nicole Ville Apt. 698
North Kirk, DE 24662",(572)309-6456,Toyota,1,Ryan Johnson,117,"90793 Anderson Light
Lake Jennifer, FM 36515",001-813-836-0333x060,Cryptocurrency,6,67700.9,2020-05-29,2023,White,bobbywatts@example.net,Active
1802,GLA,33,John Smith,7,"864 Vasquez Meadow Suite 756
Lake Markbury, IA 60831",827-988-0834,Mercedes-Benz,7,Carolyn Valenzuela,148,"Unit 8517 Box 8899
DPO AE 41716",999-441-6656x4583,Google Pay,8,95601.8,2020-04-05,2016,Silver,steven73@example.net,Active
1803,M3,30,Danielle Smith,3,"9736 Foster Overpass Apt. 578
Michelleport, NY 31592",001-343-993-5246x5343,BMW,6,Elijah Gray,65,"72464 Gonzalez Road Suite 367
Port Brett, NM 68695",+1-212-345-6259x471,Apple Pay,9,24103.45,2021-11-01,2024,Red,john14@example.org,Expired
1804,A6,38,Amy Walter,5,"USNS Baldwin
FPO AA 33982",913.797.3514x038,Audi,8,Michael Henry,123,"46312 Wyatt Square
Robertsport, MP 12871",(259)878-9699x763,Cash,3,91758.67,2021-11-24,2017,Red,reyessharon@example.org,Active
1805,Maxima,25,John Smith,7,"0824 Courtney Coves Suite 115
South Barbara, KY 69720",+1-615-223-2764,Nissan,5,Phillip Fowler,10,"7033 Travis Plains Suite 080
Martintown, MS 78169",419.466.5492x29062,Google Pay,8,22824.08,2023-12-20,2021,Blue,barbara66@example.net,Expired
1806,X5,28,Stephen Bradley,1,"6137 Robert Unions Apt. 395
East Jaclyn, TN 89450",001-643-548-8014x52458,BMW,6,Brian Henderson,109,"944 Newman Pass
Robinsonborough, ID 71925",425.910.4609,Cash,3,69833.53,2022-07-13,2021,Yellow,uarcher@example.com,Active
1807,RAV4,5,Shawn Ruiz,8,"195 Turner Cove Suite 039
Amandafort, FL 53084",+1-464-574-9784,Toyota,1,Jamie Anderson,63,"859 Shannon Vista Apt. 914
South Christineshire, AS 86415",+1-322-961-1888x67068,PayPal,7,85847.35,2022-05-26,2021,Red,mgarcia@example.com,Expired
1808,Corolla,1,Jamie Alexander,4,"0817 Joseph Terrace
Howardhaven, MP 02987",290.287.5503x99196,Toyota,1,Taylor Martin,58,"PSC 5722, Box 6162
APO AP 16140",8736210269,Apple Pay,9,29887.3,2024-06-14,2019,Blue,carrie30@example.com,Expired
1809,Explorer,8,Lori Cooper,12,"85844 Amanda Gateway Apt. 043
Zoemouth, PA 35513",(255)944-5330x82139,Ford,2,Meghan Walker,14,"75806 Amanda Bridge Suite 031
Aaronside, CA 05617",(504)207-2607,Debit Card,2,46401.53,2022-05-09,2015,Yellow,nanderson@example.com,Expired
1810,GLC,34,Sean Cummings,11,"264 Albert Forges
Port Shelley, UT 29898",735.746.8754x05046,Mercedes-Benz,7,Megan Morgan,128,"62268 Robert Gardens
Christophertown, VA 46953",+1-771-931-3133x6843,Credit Card,1,59646.24,2023-09-26,2021,White,ortegaseth@example.org,Expired
1811,Camry,2,April Lopez,6,"78404 Travis Road Suite 798
Robertmouth, ME 24511",954-557-5278x5090,Toyota,1,Linda Jensen,118,"USS Mack
FPO AE 30035",476-435-9711x06245,Cash,3,52100.56,2020-05-14,2024,Silver,allisonprice@example.net,Active
1812,Jetta,46,April Lopez,6,"5310 Moore Knolls Suite 142
South Gabrielville, AR 64706",(283)511-6225x01820,Volkswagen,10,Barbara Perry,80,"88614 Dominguez Courts
North James, GU 49702",001-916-811-6584x9508,Cheque,5,38679.8,2023-02-25,2015,Black,reevesamy@example.net,Expired
1813,Jetta,46,John Smith,7,"624 Lewis Ports Apt. 879
Jesusbury, GU 67860",(673)656-9395x04711,Volkswagen,10,Curtis Le,76,"Unit 2224 Box 0758
DPO AP 24970",+1-210-348-5574x8315,Apple Pay,9,83426.6,2023-08-09,2017,Blue,yfigueroa@example.com,Expired
1814,S-Class,35,John Smith,7,"4632 Corey Pike
Ayerstown, FM 78751",2985584284,Mercedes-Benz,7,Ricardo Hart,95,"4092 Eric Dam Suite 816
Stefanieshire, ND 40273",001-825-566-7898x648,Cheque,5,35803.74,2020-06-07,2023,Red,howellethan@example.org,Active
1815,Equinox,18,Craig Anderson,13,"4318 Travis Trail Suite 332
East Nicholas, VA 31155",323.331.8321x6601,Chevrolet,4,Robert Villegas,86,"7915 Brown Spring
South Shelbychester, CT 25591",(513)285-5443,Debit Card,2,80481.43,2024-07-04,2022,Red,marc36@example.com,Expired
1816,Prius,3,Cheryl Harrison,2,"495 Regina Neck
Port Troy, AS 89835",520-256-6644x63532,Toyota,1,Jennifer Bennett,115,"535 Wade Circles Apt. 551
Rogersville, NC 55755",853-232-0203,Google Pay,8,79435.95,2022-11-03,2024,Blue,wmurray@example.com,Active
1817,Passat,47,Craig Anderson,13,"295 Todd Common
Andrewsberg, KY 80121",+1-851-309-0101,Volkswagen,10,Ryan Johnson,117,"70492 Hernandez Lakes Suite 377
North Robertmouth, DC 81641",+1-694-653-6009,Debit Card,2,64451.0,2020-02-07,2024,Black,elogan@example.com,Active
1818,5 Series,27,Sean Cummings,11,"87967 Paul Crest Apt. 975
South Johnathan, OR 28016",(254)743-0847x9630,BMW,6,Curtis Le,76,"313 Shelton Rapids
North Cory, NM 43410",466.560.8955x4946,Cryptocurrency,6,40643.02,2020-07-26,2022,Black,megan03@example.com,Expired
1819,Prius,3,Amy Walter,5,"39146 Williams Square
North Louisview, GU 86702",241-573-3544x3788,Toyota,1,Derek Norris,94,"387 York Extension
Ryanmouth, NM 27803",(608)267-9386,Debit Card,2,70330.67,2020-10-27,2023,Black,reeseamanda@example.net,Active
1820,F-150,6,John Smith,7,"92558 Johnson Station
West Michael, WI 38272",(205)377-7431,Ford,2,Michael Henry,123,"USNS Peterson
FPO AP 48370",743.478.7617,Debit Card,2,97338.87,2023-11-07,2019,Black,xlarson@example.org,Active
1821,Rogue,23,Sean Cummings,11,"63350 Mejia Squares Suite 744
New Sean, NJ 90424",(383)713-8482x0148,Nissan,5,Laura Lawson,35,"36582 Teresa Brooks Suite 186
North Wayneview, AL 97303",434.561.1293x06764,Debit Card,2,23713.86,2020-06-28,2019,Yellow,michelle22@example.org,Active
1822,3 Series,26,Lori Cooper,12,"4519 Cassie Street
Lake Matthew, AZ 61939",300.467.6604,BMW,6,Jordan Hammond,45,"227 Crawford Green Apt. 868
Smithfurt, PA 36758",220-738-0007x22494,Apple Pay,9,48966.41,2020-09-21,2022,Green,wilsontroy@example.com,Expired
1823,Pilot,14,Brianna Ross,10,"5720 Barbara Landing Suite 753
Murphyshire, UT 81081",+1-636-640-2418x15290,Honda,3,Derek Norris,94,"872 Rebecca River Apt. 542
Lisaville, TX 76170",001-810-326-3840x96374,PayPal,7,48208.69,2021-03-06,2016,Yellow,villanuevasarah@example.net,Active
1824,A6,38,Leslie Thomas,14,"393 Hurst Overpass
West Christineborough, NH 93772",(435)795-4631x6456,Audi,8,Crystal Conner,119,"Unit 6095 Box 1669
DPO AP 39121",645-626-9732x27332,Debit Card,2,30687.7,2021-07-29,2017,White,danabrown@example.net,Active
1825,Explorer,8,Alan Smith,9,"6324 Christopher Common Apt. 929
Scottton, KS 89925",+1-427-991-5909x22447,Ford,2,Jennifer Marshall,102,"26141 Leroy Run Suite 617
Timothyton, PA 39417",938.756.8587x012,Bank Transfer,4,28146.8,2024-02-24,2015,Red,simmonsamy@example.org,Expired
1826,Model 3,42,Sean Cummings,11,"220 Susan Drives
South Grace, MS 08469",252.933.0766x59252,Tesla,9,Ann Kaiser,9,"557 Aaron Stream Apt. 202
Rachelport, PR 29787",942.972.6509x5606,Cash,3,80237.62,2024-07-12,2021,Yellow,williamsrick@example.net,Active
1827,X3,29,Alan Smith,9,"294 Matthew Divide
North Garrettbury, ID 95968",782.617.0128,BMW,6,Bradley Norton,91,"405 Ewing Brooks
Holmesborough, IN 99493",+1-785-993-0750,Cheque,5,30585.17,2022-10-16,2018,Red,carl88@example.com,Active
1828,Rogue,23,Danielle Smith,3,"23311 Gardner Views Suite 895
Huberfort, FL 79342",2859099864,Nissan,5,Becky Garrett,149,"4784 Johnson Curve Suite 377
Watkinsside, WA 94539",554.528.5941x366,Gift Card,10,32800.03,2024-08-12,2018,Black,carpenterdanny@example.com,Expired
1829,Camry,2,Lori Cooper,12,"53632 Michael Cape Suite 068
Terrystad, MD 43079",001-235-837-3890x2064,Toyota,1,Holly Brown,78,"38682 Lisa Viaduct
Port Daniel, AR 43425",(812)258-4960x3768,Cryptocurrency,6,65154.43,2023-03-24,2022,Red,oreed@example.com,Active
1830,Mustang,7,Craig Anderson,13,"071 Jeremy Causeway
South Aprilborough, NY 36875",6899987736,Ford,2,Ann Kaiser,9,"640 Matthew Rapid Suite 356
Meganfurt, NM 73721",(617)369-3742,Apple Pay,9,72932.29,2020-01-02,2021,Red,brandy96@example.net,Expired
1831,S-Class,35,Stephen Bradley,1,"750 Shannon Centers Apt. 741
West Benjamin, VA 49725",4599982903,Mercedes-Benz,7,Caitlyn Crawford,120,"431 Maria Villages Apt. 387
New Maryshire, WV 33062",363.415.6401,Apple Pay,9,49975.37,2023-03-24,2024,Blue,jonathan79@example.net,Active
1832,Maxima,25,Brianna Ross,10,"PSC 2065, Box 6872
APO AE 09622",857-635-8534,Nissan,5,Jennifer Silva,1,"10365 Hubbard Mount
Lake Adam, DE 65217",(887)620-7207x94551,Google Pay,8,61602.52,2022-01-05,2024,Red,lgonzales@example.com,Expired
1833,Civic,11,Alan Smith,9,"39911 Hill Pass Apt. 959
Annberg, ND 47266",+1-257-713-5979x26227,Honda,3,Mason Vaughn,37,"Unit 1121 Box 6506
DPO AP 62202",001-410-412-4829x3463,Bank Transfer,4,35040.74,2021-03-26,2020,Red,melissa97@example.net,Active
1834,A3,36,Cheryl Harrison,2,"94803 Robinson Mountains
Grantland, VT 39071",+1-395-294-9617,Audi,8,Janet Simon,52,"53912 Lynch Corner
Port Kenneth, ND 27444",(616)349-4578x223,Google Pay,8,65116.01,2024-09-17,2017,Silver,michael27@example.com,Expired
1835,Jetta,46,April Lopez,6,"959 Brian Inlet Suite 534
Cannonside, CA 49570",(496)425-1106,Volkswagen,10,Taylor Martin,58,"PSC 0088, Box 3309
APO AE 73449",513.265.2431,Gift Card,10,72702.05,2022-12-06,2015,White,chase63@example.org,Expired
1836,Passat,47,Sean Cummings,11,"892 Williams Ranch Apt. 101
South Elizabethfurt, LA 11982",(894)282-2758,Volkswagen,10,Beth Garrett,4,"9629 Kimberly Locks Suite 757
Johnnyville, UT 42197",001-417-647-3360x4079,Cheque,5,80156.57,2024-08-26,2018,Yellow,usolomon@example.net,Active
1837,Silverado,16,Amy Walter,5,"0215 Martinez Keys
Carpenterview, MS 50812",(900)584-6683x9907,Chevrolet,4,Cindy Grant,142,"63380 Gabriel Crossroad Suite 742
New Morganberg, OR 02420",206-944-1339,Gift Card,10,33823.5,2022-03-18,2021,Black,fkoch@example.net,Active
1838,Malibu,17,Jamie Alexander,4,"86983 White Parkway
Rebeccatown, FL 12707",001-702-872-1274x759,Chevrolet,4,Carolyn Valenzuela,148,"8912 Rodriguez Court
New Cynthia, FM 89531",001-652-844-9326x499,Cryptocurrency,6,30354.62,2023-12-21,2017,Yellow,curtis64@example.org,Expired
1839,Sentra,22,John Pham,15,"Unit 5325 Box 9769
DPO AP 55737",392-650-5508x158,Nissan,5,Stephen Moore,130,"255 Gillespie Shoals
Milesville, DC 77410",286.288.9049,Gift Card,10,20821.19,2022-05-04,2021,White,david28@example.com,Active
1840,Q7,40,Jamie Alexander,4,"3052 Maxwell Stream
New Lee, NM 47003",001-665-803-9490x147,Audi,8,Mitchell Harris,21,"3147 Ortiz Village
West Donaldton, NY 15957",(211)305-0829x8867,Bank Transfer,4,27142.7,2021-03-04,2016,Yellow,lindakelly@example.org,Active
